,lat,lon,date,speed,double_cross,time_in_range,cluster_proximity,searching
1196,-0.013958280702404001,0.076785504916552,1411,4.666272038045324,0,6,0,1
1197,-0.013929065280201,0.07683869520648101,1412,4.577081059310722,0,7,0,1
1198,-0.013903143220304,0.07688684233998,1413,4.671879578878275,0,8,0,1
1199,-0.013877652612940002,0.07693970076093401,1414,5.011383020869551,0,9,0,1
1200,-0.013859074918272,0.07700666821662501,1415,5.571607175269444,0,10,0,1
1201,-0.01383427788145,0.077067632938964,1416,5.815927033344498,0,11,0,1
1202,-0.013803604308790001,0.07713075874950401,1417,6.111588190232571,0,12,0,1
1203,-0.013773825691828001,0.077191754031115,1418,6.155190417124108,0,13,0,1
1204,-0.013742290226566001,0.077252441852522,1419,6.091260324506563,0,14,0,1
1205,-0.013709714882999002,0.07731264125574801,1420,5.986103144926939,0,15,0,1
1206,-0.013709714882999002,0.07731264125574801,1420,5.986103144926939,0,0,0,1
1207,-0.013678107184773,0.077369454548827,1421,5.647018238016595,0,1,0,1
1208,-0.013652815050065001,0.077415820727519,1422,4.61205715306014,0,2,0,1
1209,-0.013635618684745,0.07744766625685501,1423,3.147678373652727,0,3,0,1
1210,-0.013623996596479001,0.07747040386774201,1424,2.172291814218675,0,4,0,1
1211,-0.013615679093938002,0.07748757624824301,1425,1.6271522517918462,0,5,0,1
1212,-0.013615679093938002,0.07748757624824301,1425,1.6271522517918462,0,6,0,1
1213,-0.013607812211809001,0.07749439208173,1429,0.0,0,7,0,1
1214,-0.013607812211809001,0.07749439208173,1430,0.0,0,8,0,1
1215,-0.013594380228525,0.077518487849355,1431,1.9081718834597892,0,9,0,1
1216,-0.013572719401132001,0.07756419894288401,1432,4.118595426111949,0,10,0,1
1217,-0.013549449242439001,0.07761179987559001,1433,4.694797111847291,0,11,0,1
1218,-0.013524597528444001,0.07766532446992701,1434,5.169418335388643,0,12,0,1
1219,-0.013496976082826,0.077720905059505,1435,5.5837771574653985,0,13,0,1
1220,-0.013466666675469,0.077779222984402,1436,5.898336902278822,0,14,0,1
1221,-0.013437538929018,0.077840039833036,1437,6.036334193819339,0,15,0,1
1222,-0.013406658005905,0.07790443795090901,1438,6.126151776157875,0,16,0,1
1223,-0.013372442528741,0.077966199954454,1439,5.9989465347790905,0,17,0,1
1224,-0.013338165526022001,0.07802643822055401,1440,5.882916678578134,0,18,0,1
1225,-0.013338165526022001,0.07802643822055401,1440,5.882916678578134,0,0,0,1
1226,-0.013308126754139001,0.07808204452603901,1441,5.590824020855204,0,1,0,1
1227,-0.013279726985722001,0.07813798756297101,1442,5.472752624442594,0,2,0,1
1228,-0.013250002190908002,0.07819461994827201,1443,5.522025669518476,0,3,0,1
1229,-0.013221491256089,0.07824761198238,1444,5.42300186538711,0,4,0,1
1230,-0.013195542264917001,0.07830097646334401,1445,5.316952698005538,0,5,0,1
1231,-0.013168649851422002,0.078353540815058,1446,5.304517329331314,0,6,0,1
1232,-0.013141177537981,0.07840651726773101,1447,5.293297790080246,0,7,0,1
1233,-0.013113772923034001,0.078460760801686,1448,5.331478031533588,0,8,0,1
1234,-0.013086706902655001,0.07851362911092401,1449,5.329499531945814,0,9,0,1
1235,-0.013058765370452,0.07856694551002401,1450,5.434340833473442,0,10,0,1
1236,-0.013058765370452,0.07856694551002401,1450,5.434340833473442,0,11,0,1
1237,-0.013058765370452,0.07856694551002401,1450,5.434340833473442,0,0,0,1
1238,-0.013031455393310002,0.07861990544169101,1451,5.323689044626596,0,1,0,1
1239,-0.013005585474076,0.078671648732635,1452,5.21458632903604,0,2,0,1
1240,-0.012978996504124,0.07872184156875,1453,5.030715499707155,0,3,0,1
1241,-0.012953803360993001,0.07877183967121,1454,4.9107217857393195,0,4,0,1
1242,-0.012930438619115001,0.078817313045577,1455,4.5514181367020665,0,5,0,1
1243,-0.012916881939325001,0.078856338621555,1456,3.647903844124933,0,6,0,1
1244,-0.012920199971631002,0.07889577446597301,1457,3.171767864293578,0,7,0,1
1245,-0.012964041626645,0.078886784195361,1458,3.294324381767902,0,8,0,1
1246,-0.013003810348585,0.078924310215514,1459,4.997763606132734,0,9,0,1
1247,-0.013050764333463001,0.07896861627280301,1460,6.041213799819988,0,10,0,1
1248,-0.013097551687096,0.07901276511133401,1461,6.210004246427382,0,11,0,1
1249,-0.013146086148772001,0.079058562493377,1462,6.453833361431711,0,12,0,1
1250,-0.013190605090883002,0.079113361744227,1463,6.619807917359761,0,13,0,1
1251,-0.013245322450124001,0.079144492224804,1464,6.505472437733203,0,14,0,1
1252,-0.013294566275376,0.079184196813981,1465,6.330630768531871,0,15,0,1
1253,-0.013339328479425,0.07922555751318601,1466,5.9298927439407745,0,16,0,1
1254,-0.013377702326167001,0.07926178435237201,1467,5.620471109578345,0,17,0,1
1255,-0.013416201514658001,0.079298184217337,1468,5.307041598053739,0,18,0,1
1256,-0.013446988665258001,0.07932655213794901,1469,4.4028435770969985,0,19,0,1
1257,-0.013474670806971002,0.079344445447624,1470,3.405573142409636,0,20,0,1
1258,-0.013474670806971002,0.079344445447624,1470,3.405573142409636,0,0,0,1
1259,-0.013490676032638002,0.079350310462919,1471,2.002803757658619,0,1,0,1
1260,-0.013500455345202,0.079347035029492,1475,0.0,0,2,0,1
1261,-0.013500455345202,0.079347035029492,1475,0.0,0,3,0,1
1262,-0.013494959073213,0.07936048378386201,1476,0.0,0,4,0,1
1263,-0.013526732649708,0.079284871105402,1477,3.040550535547729,0,5,0,1
1264,-0.01354083918347,0.07925166979904201,1478,3.267735681392725,0,6,0,1
1265,-0.013555868146028001,0.07921506596463901,1479,3.365020715911506,0,7,0,1
1266,-0.013570743874019001,0.07916768100462801,1480,3.837243659555217,0,8,0,1
1267,-0.013589343474308001,0.07912498031663301,1481,4.045369564126491,0,9,0,1
1268,-0.013614790395003,0.07908131489253001,1482,4.588535743961623,0,10,0,1
1269,-0.013646308065979001,0.079051284315617,1483,4.484634751893992,0,11,0,1
1270,-0.013672858030822,0.07902070193398601,1484,4.385495445792568,0,12,0,1
1271,-0.013689347072066002,0.07896207787430601,1485,4.759131135205886,0,13,0,1
1272,-0.013715580467611002,0.07890288708962001,1486,5.133383199237093,0,14,0,1
1273,-0.013742489556349002,0.07884812976090601,1487,5.118321740712528,0,15,0,1
1274,-0.013770518958359,0.07879405822830901,1488,4.991490759715685,0,16,0,1
1275,-0.013797199873991,0.07874294493539401,1489,5.00980353465876,0,17,0,1
1276,-0.013822178282218002,0.07869317816030101,1490,4.942869865581147,0,18,0,1
1277,-0.013822178282218002,0.07869317816030101,1490,4.942869865581147,0,0,0,1
1278,-0.013848373088102,0.078642193406844,1491,4.992650840886958,0,1,0,1
1279,-0.013875597138095,0.078590140492373,1492,5.109666750442128,0,2,0,1
1280,-0.013900028949976,0.07853825544064201,1493,5.025266602641475,0,3,0,1
1281,-0.013923495275165001,0.07849147862050601,1494,4.7488325406189595,0,4,0,1
1282,-0.013949164031799001,0.078445335062539,1495,4.487944719879163,0,5,0,1
1283,-0.013973115987091,0.07840050147322901,1496,4.271426545593094,0,6,0,1
1284,-0.013999243717542001,0.078355555788023,1497,4.125862244339675,0,7,0,1
1285,-0.014024400614985002,0.078311959556213,1498,4.143724710759956,0,8,0,1
1286,-0.014052383059585002,0.078267191947659,1499,4.583223823015073,0,9,0,1
1287,-0.014078091410382002,0.078217474802436,1500,4.867240081455423,0,10,0,1
1288,-0.014106388684894002,0.078173567565942,1501,4.94991621865361,0,11,0,1
1289,-0.014133303721713002,0.07812914703925601,1502,4.848991738211302,0,12,0,1
1290,-0.014160685095234,0.078078758702849,1503,4.978708536090772,0,13,0,1
1291,-0.014183864351295001,0.07803222725753,1504,5.055365714905963,0,14,0,1
1292,-0.014206817290599002,0.07797763665242201,1505,5.174304805285765,0,15,0,1
1293,-0.014206817290599002,0.07797763665242201,1505,5.174304805285765,0,0,0,1
1294,-0.014233874968013002,0.07791867181221601,1506,5.425650670725942,0,1,0,1
1295,-0.014266462341005,0.07786076481164901,1507,5.412317934171471,0,2,0,1
1296,-0.014298184236103002,0.07779880876099,1508,5.677625614508092,0,3,0,1
1297,-0.014326537557678001,0.07773680899099801,1509,5.815118460932863,0,4,0,1
1298,-0.014359412896183001,0.077675413774173,1510,5.926308106446666,0,5,0,1
1299,-0.01438445015637,0.07760699680371201,1511,6.060742775612053,0,6,0,1
1300,-0.014420048329533001,0.077554976000255,1512,5.993377605250878,0,7,0,1
1301,-0.014452680526638001,0.077494997141307,1513,6.154504770992758,0,8,0,1
1302,-0.014484366488339001,0.077437036275231,1514,6.150681022258115,0,9,0,1
1303,-0.014508104343832002,0.07739348940991,1515,5.186405329747984,0,10,0,1
1304,-0.014523092216101001,0.077365607852366,1516,3.129369254962445,0,11,0,1
1305,-0.014536078971630001,0.077342977122132,1517,2.642443657053262,0,12,0,1
1306,-0.014542296531715002,0.077330843685944,1518,1.911262587938669,0,13,0,1
1307,-0.014554696591133,0.077308707041382,1520,1.4597362053439,0,14,0,1
1308,-0.014554696591133,0.077308707041382,1520,1.4597362053439,0,0,0,1
1309,-0.014554696591133,0.077308707041382,1520,1.4597362053439,0,1,0,1
1310,-0.014561934722998,0.07729594150156001,1521,1.540349588183628,0,2,0,1
1311,-0.014571418445214002,0.077278219399183,1522,1.897802873967807,0,3,0,1
1312,-0.014583077392650001,0.077255860650195,1523,2.096463788478694,0,4,0,1
1313,-0.014592956896471,0.077236506345458,1524,1.880328321283058,0,5,0,1
1314,-0.014600632518643,0.077221834607167,1525,1.2649638937065801,0,6,0,1
1315,-0.014600632518643,0.077221834607167,1525,1.2649638937065801,0,7,0,1
1316,-0.014600632518643,0.077221834607167,1525,1.2649638937065801,0,0,0,1
1317,-0.014607578496573001,0.077207503678359,1527,0.0,0,1,0,1
1318,-0.014613499997501,0.07719588216777601,1528,0.0,0,2,0,1
1319,-0.014623768420754002,0.077187518796327,1529,0.0,0,3,0,1
1320,-0.014633484893678002,0.07718089433587101,1530,0.0,0,4,0,1
1321,-0.014633484893678002,0.07718089433587101,1530,0.0,0,5,0,1
1322,-0.014649870018430001,0.07718440661654001,1531,0.0,0,6,0,1
1323,-0.014636313697444002,0.077174708218116,1532,0.0,0,7,0,1
1324,-0.014636313697444002,0.077174708218116,1535,0.0,0,8,0,1
1325,-0.014758531615974001,0.077194106477854,1537,4.63093214404928,0,9,0,1
1326,-0.014799194831603002,0.07723252053163901,1538,5.393157414442043,0,10,0,1
1327,-0.014841951281695001,0.077272912211563,1539,5.640927273296576,0,11,0,1
1328,-0.014884808584774001,0.07731339916341001,1540,5.705916845994374,0,12,0,1
1329,-0.014927363402819001,0.07735360035485901,1541,5.632281859007061,0,13,0,1
1330,-0.014969743287934002,0.0773936362847,1542,5.626899399225588,0,14,0,1
1331,-0.015014481278953001,0.077429800935551,1543,5.819974047187314,0,15,0,1
1332,-0.015063467168886001,0.077464972890552,1544,6.021795257691781,0,16,0,1
1333,-0.015110554023877001,0.07750689149376,1545,6.209848204619109,0,17,0,1
1334,-0.015110554023877001,0.07750689149376,1545,6.209848204619109,0,0,0,1
1335,-0.015156541843687001,0.07755021182183501,1546,6.201896715298056,0,1,0,1
1336,-0.015202623429722001,0.07759475493774501,1547,6.242872175912493,0,2,0,1
1337,-0.015248563418204,0.07763931047080401,1548,6.339542258672785,0,3,0,1
1338,-0.015292115346873001,0.07768225966662001,1549,5.962882622325986,0,4,0,1
1339,-0.015328054592551002,0.077719426324746,1550,5.117946975628836,0,5,0,1
1340,-0.015353454266730002,0.077747504825941,1551,3.778475178389541,0,6,0,1
1341,-0.015368725354363,0.07778380685888901,1552,3.4133211016967993,0,7,0,1
1342,-0.015384887802397001,0.077791386764335,1553,3.361344867916171,0,8,0,1
1343,-0.015322448714975002,0.077842582533049,1554,3.8269580671812893,0,9,0,1
1344,-0.015296995703565,0.077890875168812,1555,4.510902783881508,0,10,0,1
1345,-0.015267079930801002,0.07794763512210401,1556,5.386024724144813,0,11,0,1
1346,-0.015236261135619001,0.078006108384069,1557,5.802622309233948,0,12,0,1
1347,-0.015203220470269,0.07806879724148301,1558,6.217019912427063,0,13,0,1
1348,-0.015170511186461,0.07813085740747801,1559,6.186603905903633,0,14,0,1
1349,-0.015139428007614001,0.07819253629040701,1560,6.219527463554884,0,15,0,1
1350,-0.015102640485956002,0.078245965838956,1561,5.931714959770932,0,16,0,1
1351,-0.015068458141897001,0.07830576232634401,1562,5.817397954645961,0,17,0,1
1352,-0.015037540467581002,0.078358023920889,1563,5.375782672104129,0,18,0,1
1353,-0.015007531023194002,0.078416229075369,1564,5.41975522127634,0,19,0,1
1354,-0.014977485112453,0.07847205986927801,1565,5.499911205527751,0,20,0,1
1355,-0.014977485112453,0.07847205986927801,1565,5.499911205527751,0,0,0,1
1356,-0.014948883192126,0.078527369572732,1566,5.409936883011419,0,1,0,1
1357,-0.014921004361397,0.07858345160194101,1567,5.388404967658711,0,2,0,1
1358,-0.014893257825434,0.07863627622697601,1568,5.301916857029799,0,3,0,1
1359,-0.014865029753870001,0.078690820123664,1569,5.306705632460639,0,4,0,1
1360,-0.014836813796577001,0.07874473708032001,1570,5.241337353139859,0,5,0,1
1361,-0.01480965744637,0.078795190907211,1571,4.769454200260676,0,6,0,1
1362,-0.014785971239142002,0.078838103305891,1572,3.996163112214126,0,7,0,1
1363,-0.014767953793011001,0.07887127435471901,1573,2.913474654028856,0,8,0,1
1364,-0.014750356028507002,0.078901450005652,1574,2.555226892681625,0,9,0,1
1365,-0.014733391909743002,0.07892012941741501,1575,1.919123721500928,0,10,0,1
1366,-0.014733391909743002,0.07892012941741501,1575,1.919123721500928,0,11,0,1
1367,-0.014716945157417002,0.07892311883144701,1576,1.5003648125707412,0,12,0,1
1368,-0.01472075677924,0.078936027886676,1577,2.160719156544022,0,13,0,1
1369,-0.014681992702982,0.078838641134382,1578,3.360132987145406,0,14,0,1
1370,-0.014646462929476,0.078806609250943,1579,4.283018270577774,0,15,0,1
1371,-0.014608597035163002,0.07877247121994001,1580,4.754351495547561,0,16,0,1
1372,-0.014569524418895,0.078737245239111,1581,5.058030828960899,0,17,0,1
1373,-0.014528498886150001,0.07870025862914401,1582,5.473269190453219,0,18,0,1
1374,-0.014485805222655001,0.07866176811919301,1583,5.7038778853046335,0,19,0,1
1375,-0.014441938356277,0.07862221991406801,1584,5.870763916558267,0,20,0,1
1376,-0.014397681002414,0.078582319630577,1585,5.911769826472273,0,21,0,1
1377,-0.014397681002414,0.078582319630577,1585,5.911769826472273,0,0,0,1
1378,-0.014353443375554002,0.07854243714747401,1586,5.925197297569313,0,1,0,1
1379,-0.014311963107161001,0.078505040561749,1587,5.495473284345106,0,2,0,1
1380,-0.014286511933143,0.07848209503710801,1588,3.524676984585771,0,3,0,1
1381,-0.014274145874303002,0.07847094640628201,1589,1.822270755916872,0,4,0,1
1382,-0.014260996643372001,0.07845909169479601,1590,1.65544000639926,0,5,0,1
1383,-0.014260996643372001,0.07845909169479601,1590,1.65544000639926,0,6,0,1
1384,-0.014246064790775,0.078445629867847,1591,1.8636727720306512,0,7,0,1
1385,-0.014227779755977001,0.078429144970455,1592,2.052145543954872,0,8,0,1
1386,-0.014217224903092001,0.078419629209276,1593,1.685257218299029,0,9,0,1
1387,-0.014205933873412001,0.078409449770314,1594,2.426679916643395,0,10,0,1
1388,-0.014186068050165002,0.07839153971705301,1595,3.531271408757152,0,11,0,1
1389,-0.014186068050165002,0.07839153971705301,1595,3.531271408757152,0,12,0,1
1390,-0.014149002025419001,0.078358122833281,1596,5.007577359918109,0,13,0,1
1391,-0.014111031599895001,0.0783193934984,1597,5.4548589476488605,0,14,0,1
1392,-0.014070326101204001,0.07827447995700401,1598,5.783208153219081,0,15,0,1
1393,-0.014026617854035,0.078224893039134,1599,5.954338769466014,0,16,0,1
1394,-0.013975389648244001,0.07817668441658801,1600,6.155817524415977,0,17,0,1
1395,-0.013928683619404001,0.078131729378366,1601,6.115818111966829,0,18,0,1
1396,-0.013881181619275,0.078088412485785,1602,6.300552302930744,0,19,0,1
1397,-0.013834935035340001,0.078046638331839,1603,6.139855981420906,0,20,0,1
1398,-0.013791309213011001,0.07800723148695801,1604,6.112341702676457,0,21,0,1
1399,-0.013746554592813001,0.07796680501830401,1605,6.13431832394765,0,22,0,1
1400,-0.013746554592813001,0.07796680501830401,1605,6.13431832394765,0,0,0,1
1401,-0.013700967705545,0.077925626772973,1606,6.155602042828989,0,1,0,1
1402,-0.013659577944459001,0.07788823972924501,1607,5.774341252261182,0,2,0,1
1403,-0.013626010411400002,0.077857918474352,1608,4.581470245406664,0,3,0,1
1404,-0.013603216263327,0.07783732872773001,1609,3.357129880382395,0,4,0,1
1405,-0.013586236241607002,0.07782199084230901,1610,2.396866707709664,0,5,0,1
1406,-0.013578047751273001,0.077814594230819,1611,1.2828914128882651,0,6,0,1
1407,-0.013570538358870001,0.07780781103621201,1612,1.106640241546532,0,7,0,1
1408,-0.013563180487942,0.077827462075164,1615,0.0,0,8,0,1
1409,-0.013563180487942,0.077827462075164,1615,0.0,0,9,0,1
1410,-0.013563180487942,0.077827462075164,1620,0.0,0,10,0,1
1411,-0.013563180487942,0.077827462075164,1625,0.0,0,11,0,1
1412,-0.013563180487942,0.077827462075164,1630,0.0,0,12,0,1
1413,-0.013563180487942,0.077827462075164,1635,0.0,0,13,0,1
1414,-0.013563180487942,0.077827462075164,1640,0.0,0,14,0,1
1415,-0.013563180487942,0.077827462075164,1645,0.0,0,15,0,1
1416,-0.013583440935938001,0.07782401397639101,1649,0.0,0,16,0,1
1417,-0.013583440935938001,0.07782401397639101,1650,0.0,0,17,0,1
1418,-0.013545083303768002,0.07778660402250201,1651,3.5522295267090342,0,18,0,1
1419,-0.013520322792992001,0.07776067972990901,1652,3.56342349832113,0,19,0,1
1420,-0.013503323367302,0.077728000689315,1653,3.146497780016509,0,20,0,1
1421,-0.013495041195696,0.077688840037495,1654,2.985717506540394,0,21,0,1
1422,-0.013499497444676002,0.07765121139503,1655,2.830152527467237,0,22,0,1
1423,-0.013512161012037002,0.077624514482835,1656,2.520801252234402,0,23,0,1
1424,-0.013496127372732002,0.07756928373796501,1657,3.238321454523878,0,24,0,1
1425,-0.013517725684273,0.07751953981616201,1658,4.790950711993598,0,25,0,1
1426,-0.013552229704465001,0.07746235706226601,1659,5.360434423578733,0,26,0,1
1427,-0.013582313924054,0.07740647927001701,1660,5.701082774082128,0,27,0,1
1428,-0.013582313924054,0.07740647927001701,1660,5.701082774082128,0,28,0,1
1429,-0.013614909752966002,0.077345936494026,1661,5.934318664782941,0,29,0,1
1430,-0.013647353928739002,0.077285675372188,1662,6.067771767175103,0,30,0,1
1431,-0.013683959694304,0.07721768457075401,1663,6.674094631674601,0,31,0,1
1432,-0.013719860741183,0.07715100277312201,1664,6.691894859258005,0,32,0,1
1433,-0.013751208223467001,0.077085547715146,1665,6.720978294588795,0,33,0,1
1434,-0.013751208223467001,0.077085547715146,1665,6.720978294588795,0,0,0,1
1435,-0.013776774376822001,0.07700721632425801,1666,6.81802863930867,0,1,0,1
1436,-0.013807479796696002,0.076936562297705,1667,6.648110156150198,0,2,0,1
1437,-0.013839696705943,0.076870989891187,1668,6.221844594499263,0,3,0,1
1438,-0.013869237375423001,0.07681330245138901,1669,5.646257548531146,0,4,0,1
1439,-0.013896372602062002,0.07676236842313401,1670,5.116875627470563,0,5,0,1
1440,-0.013917138454047,0.07672304839827801,1671,3.983479273698839,0,6,0,1
1441,-0.013928145054507,0.076700156105921,1672,1.9456186516393412,0,7,0,1
1442,-0.013934224032723002,0.076689996302198,1674,0.0,0,8,0,1
1443,-0.013934224032723002,0.076689996302198,1675,0.0,0,9,0,1
1444,-0.013941656198063,0.07668132543224501,1678,0.0,0,10,0,1
1445,-0.013953232924386001,0.076658188478003,1679,1.9561913799447481,0,11,0,1
1446,-0.013958744635075002,0.076638748842364,1680,1.595086296034003,0,12,0,1
1447,-0.013958744635075002,0.076638748842364,1680,1.595086296034003,0,13,0,1
1448,-0.013964686286890002,0.07662781416109901,1681,1.235055984100143,0,14,0,1
1449,-0.013972300327594,0.07661175145259201,1682,1.642861433805097,0,15,0,1
1450,-0.01398496374194,0.07658602987468201,1683,2.483614069381842,0,16,0,1
1451,-0.013998632361087001,0.076557647318288,1684,2.652244206169594,0,17,0,1
1452,-0.014014973059815002,0.07653518369914801,1685,2.715964144234275,0,18,0,1
1453,-0.014039352360569001,0.076536652543849,1686,2.2854403884619883,0,19,0,1
1454,-0.014111389252654,0.07655821122837,1688,3.123936228394066,0,20,0,1
1455,-0.014135496406609,0.076589424687153,1689,3.692682259742,0,21,0,1
1456,-0.014165138997853,0.076618331824473,1690,3.926345385238764,0,22,0,1
1457,-0.014165138997853,0.076618331824473,1690,3.926345385238764,0,0,0,1
