,lat,lon,date,speed,double_cross,time_in_range,cluster_proximity,searching
0,0.0,0.0,0,5.991633655229355,0,0,0.11713281117268201,0
1,0.0,0.0,0,5.991633655229355,0,0,0.11713281117268201,0
2,-1.1376077523550522e-05,7.794416818285299e-05,1,5.9751969661626845,0,1,0.117040609147621,0
3,-2.1481828198943734e-05,0.00014718458327300001,2,5.667413248187328,0,2,0.11695771999914101,0
4,-3.099953592311522e-05,0.00021239597185500003,3,5.018689379563292,0,3,0.11687879829811801,0
5,-3.7823871657849395e-05,0.000259153491811,4,3.814043050866211,0,4,0.116821694700074,0
6,-4.4050851286669974e-05,0.000301444511359,5,2.630210069465637,0,5,0.11677006417688601,0
7,-4.652184678377581e-05,0.00031690761113200005,6,1.439420607783835,0,6,0.11675249134074,0
8,-4.887558077371069e-05,0.00033163690686200005,8,0.0,0,7,0.11673570719808501,0
9,-5.223395246645169e-05,0.000352653066773,10,0.0,0,8,0.116711682549333,0
10,-5.223395246645169e-05,0.000352653066773,10,0.0,0,9,0.116711682549333,0
11,-5.4537554710520915e-05,0.000367068645994,15,0.0,0,10,0.11669515118378701,0
12,-5.4537554710520915e-05,0.000367068645994,15,0.0,0,11,0.11669515118378701,0
13,-5.4537554710520915e-05,0.000367068645994,20,0.0,0,12,0.11669515118378701,0
14,-5.4537554710520915e-05,0.000367068645994,25,0.0,0,13,0.11669515118378701,0
15,-5.4537554710520915e-05,0.000367068645994,30,0.0,0,14,0.11669515118378701,0
16,-5.6502073661590664e-05,0.00037936229545200005,33,0.0,0,15,0.11668101957484901,0
17,-5.6502073661590664e-05,0.00037936229545200005,35,0.0,0,16,0.11668101957484901,0
18,-5.912594971135831e-05,0.000395782097587,37,0.0,0,17,0.116662096589544,0
19,-5.912594971135831e-05,0.000395782097587,40,0.0,0,18,0.116662096589544,0
20,-6.131091600991567e-05,0.00040945527175900004,42,0.0,0,19,0.11664629669175101,0
21,-6.131091600991567e-05,0.00040945527175900004,45,0.0,0,20,0.11664629669175101,0
22,-6.357684254254536e-05,0.000423635082317,46,0.0,0,21,0.11662987072246801,0
23,-6.357684254254536e-05,0.000423635082317,50,0.0,0,22,0.11662987072246801,0
24,-6.123439356287008e-05,0.00040897640638500006,52,0.0,0,23,0.116646850689437,0
25,-5.915561618508037e-05,0.00039596774570600004,55,0.0,0,24,0.11666188232306302,0
26,-5.915561618508037e-05,0.00039596774570600004,55,0.0,0,25,0.11666188232306302,0
27,-5.701693655879581e-05,0.00038258422618200004,60,0.0,0,26,0.1166773108267,0
28,-5.701693655879581e-05,0.00038258422618200004,60,0.0,0,27,0.1166773108267,0
29,-5.928945654432028e-05,0.000396805297562,61,0.0,0,28,0.116660915571427,0
30,-5.60078427724875e-05,0.00037626947659400004,64,0.0,0,29,0.116684577700518,0
31,-5.858209100040313e-05,0.00039237871561800006,65,0.0,0,30,0.116666023360859,0
32,-5.858209100040313e-05,0.00039237871561800006,65,0.0,0,31,0.116666023360859,0
33,-5.858209100040313e-05,0.00039237871561800006,70,0.0,0,32,0.116666023360859,0
34,-6.0491924479322286e-05,0.00040433015203800003,73,0.0,0,33,0.11665222347583801,0
35,-6.620108094779198e-05,0.00044005715202900006,74,2.347962941069857,0,34,0.11661079552184501,0
36,-7.207009458198854e-05,0.000476784512848,75,2.799297725044093,0,35,0.11656793290688001,0
37,-7.52656839466681e-05,0.000496782006676,76,3.340963665212543,0,36,0.11654447741178602,0
38,-9.253737439252065e-05,0.0004900309679860001,78,4.731125406271038,0,37,0.11668395724699901,0
39,-0.00015678343550000001,0.000462642223153,79,5.836999687521579,0,38,0.11721258946111,0
40,-0.00022716700756500002,0.00043263699540200005,80,6.760884165477772,0,39,0.117800110148063,0
41,-0.00030047284487700005,0.00040138597645800005,81,7.333225530065142,0,40,0.11842166154386201,0
42,-0.000377806777798,0.000368417739663,82,7.747894119392144,0,41,0.119088413837255,0
