,lat,lon,date,speed,double_cross,time_in_range,cluster_proximity,searching
847,-0.014222631281604002,-0.012438595014256001,885,5.802680859285065,0,10,0.108192604308182,1
848,-0.014269147907761001,-0.012471789881436001,886,5.744072091472635,0,11,0.11424722068498401,1
849,-0.014269147907761001,-0.012471789881436001,886,5.744072091472635,0,0,0.11424722068498401,1
850,-0.014313888883386002,-0.012506256467625002,887,5.8341849200720315,0,1,0.12093051811704501,1
851,-0.014364091680825001,-0.012539962403177,888,6.143101771879688,0,2,0.129242208381761,1
852,-0.014420404995391002,-0.012574338343659001,889,6.569503188840394,0,3,0.13994260380787302,1
853,-0.014476107364231001,-0.012630910169537001,890,6.970975267964167,0,4,0.15435635100553202,1
854,-0.014532142418957,-0.012670554235311,891,6.999763556047945,0,5,0.170741551014808,1
855,-0.014578856181934002,-0.012705496860007002,892,6.839633360059335,0,6,0.18774175071697902,1
856,-0.014626499671713,-0.012747681663819002,893,6.620036733607739,0,7,0.21013707907244503,1
857,-0.014672629081530001,-0.012783400368928001,894,6.020669561655641,0,8,0.236933378849625,1
858,-0.014715784430322001,-0.012814193043535002,895,5.610299088560694,0,9,0.268772748768808,1
859,-0.014757730238081001,-0.012842655027196,896,5.289017136373162,0,10,0.309148200717046,1
860,-0.014757730238081001,-0.012842655027196,896,5.289017136373162,0,0,0.309148200717046,1
861,-0.014796581730557002,-0.01286894965562,897,4.866899597868291,0,1,0.35960841194686005,1
862,-0.014835887476408,-0.012895911492828002,898,4.716575752892699,0,2,0.431656302920141,1
863,-0.014873133258070001,-0.012922616325365,899,4.301828890788112,0,3,0.534678024688178,1
864,-0.014913396334151001,-0.012949342104949002,900,4.445678348638723,0,4,0.718910432201831,1
865,-0.014950625493426002,-0.012976022646425,901,4.833406270557452,0,5,1.060406202116637,1
866,-0.014988115578915,-0.013002038491839,902,4.905846662254374,0,6,1.9730946419746331,1
867,-0.015027908225142002,-0.013026756866103,903,5.134100137587205,0,7,4.784255525159335,1
868,-0.015077091740053,-0.013057100763983,904,5.496904555571302,0,8,1.531998032998569,1
869,-0.015132877858853,-0.01309369388605,905,5.861550153175963,0,9,0.7609906837307131,1
870,-0.015170799394439001,-0.013127149946299,906,5.291170011420906,0,10,0.5548659821338281,1
871,-0.015208201484739002,-0.013147734936426,907,4.297873590890284,0,11,0.44935531328980205,1
872,-0.015239895078011002,-0.013167231248520001,908,3.801161816796303,0,12,0.385936618575204,1
873,-0.015275136354972001,-0.013190057639574001,909,4.566241550456095,0,13,0.333390704436519,1
874,-0.015317786243358002,-0.013218121805966002,910,4.972950990713696,0,14,0.28645882087073504,1
875,-0.015357437963118002,-0.013244349080425,911,4.842036433160071,0,15,0.253569868326513,1
876,-0.015357437963118002,-0.013244349080425,911,4.842036433160071,0,0,0.253569868326513,1
877,-0.015357437963118002,-0.013244349080425,911,4.842036433160071,0,1,0.253569868326513,1
878,-0.015357437963118002,-0.013244349080425,911,4.842036433160071,0,0,0.253569868326513,1
879,-0.015394264756885,-0.01326862047142,912,4.241088371115549,0,1,0.229364249928723,1
880,-0.015423841004427001,-0.013287775729578,913,2.914950283242205,0,2,0.213213967721591,1
881,-0.015450863781964001,-0.013291798568781,914,1.952405367175313,0,3,0.202307991659074,1
882,-0.015450863781964001,-0.013291798568781,916,1.952405367175313,0,4,0.202307991659074,1
883,-0.015461796505789,-0.013301757695987002,921,0.0,0,5,0.19709824168595302,1
884,-0.015461796505789,-0.013301757695987002,921,0.0,0,6,0.19709824168595302,1
885,-0.015471135441437002,-0.013287890328914,924,0.0,0,7,0.195678380239372,1
886,-0.015471135441437002,-0.013287890328914,926,0.0,0,8,0.195678380239372,1
887,-0.015461275432002002,-0.013287408074564001,927,0.0,0,9,0.199170923422219,1
888,-0.015452323545495002,-0.013283492584092001,931,0.0,0,10,0.20292263456686402,1
889,-0.015452323545495002,-0.013283492584092001,931,0.0,0,11,0.20292263456686402,1
890,-0.015439728102961,-0.013273116955771,934,0.0,0,12,0.20916727096376,1
891,-0.015427959265089001,-0.013269186872213,935,0.0,0,13,0.21449076564131403,1
892,-0.015407435410629002,-0.013259878684911,936,0.0,0,14,0.224898260609593,1
893,-0.015407435410629002,-0.013259878684911,936,0.0,0,15,0.224898260609593,1
894,-0.015386727954840002,-0.013253008692439,937,0.0,0,16,0.236026302274346,1
895,-0.015335299794060002,-0.013228035954895,938,4.0275740556785,0,17,0.27135569061729803,1
896,-0.015289666538031,-0.01320159172369,939,4.725841463805651,0,18,0.31494938179137405,1
897,-0.015246034427086,-0.013172766743496002,940,4.583114408622214,0,19,0.37471052838232505,1
898,-0.015213980975566001,-0.013149910604148001,941,3.940565661151134,0,20,0.43733875077696804,1
899,-0.015181184818828,-0.013128058799575001,942,4.07634009634494,0,21,0.5265985982940471,1
900,-0.015147337489835001,-0.013105935620972,943,4.09410588361276,0,22,0.667342548685953,1
901,-0.015114697822113,-0.013084243128743001,944,3.863921088893993,0,23,0.901275997792625,1
902,-0.015084408183511,-0.013062876859322002,945,3.536656774736237,0,24,1.344558723124238,1
903,-0.015047320815384001,-0.013037067881027,946,3.713237445696814,0,25,3.133207270572879,1
904,-0.015014598507399002,-0.013014993903162,947,3.750265311728189,0,26,4.217807139784149,1
905,-0.014984985423076,-0.012994148274403,948,3.373109450901881,0,27,1.831876287108242,1
906,-0.014954147987559,-0.012971025540876,949,3.384449162044992,0,28,1.091081800153258,1
907,-0.014927929542622,-0.012946753441426002,950,3.407213596497432,0,29,0.7997507573229881,1
908,-0.014903132589275002,-0.012926055246238001,951,3.349980203026395,0,30,0.640346403036615,1
909,-0.014877872412228,-0.012904986136071,952,3.4095723774615783,0,31,0.5324572681031431,1
910,-0.014849227425273,-0.012880265815473002,953,3.790088705904448,0,32,0.44676104673040806,1
911,-0.014814265022842001,-0.012852375287330001,954,4.321209057328711,0,33,0.37491110953663004,1
912,-0.014780683750842,-0.01282742115341,955,4.549530782872202,0,34,0.32578179414504305,1
913,-0.014743613674347001,-0.012803159971863001,956,4.716731009382142,0,35,0.28586234102754504,1
914,-0.014743613674347001,-0.012803159971863001,956,4.716731009382142,0,0,0.28586234102754504,1
915,-0.014743613674347001,-0.012803159971863001,956,4.716731009382142,0,1,0.28586234102754504,1
916,-0.014717501567389001,-0.012751250933188001,957,4.7957235631637944,0,2,0.254624314536864,1
917,-0.014673650226384002,-0.012720226673833001,958,4.862901867378425,0,3,0.22557676323651701,1
918,-0.014638914750165,-0.012690210337060002,959,4.645635568345133,0,4,0.20614539683322503,1
919,-0.014605152499953,-0.012659279556613001,960,4.296265504065466,0,5,0.19009128399605701,1
920,-0.014566621569066001,-0.012629411192866001,961,4.414868336742544,0,6,0.17532842539510302,1
921,-0.01452924902211,-0.012602768965063,962,4.61930693357194,0,7,0.163376595086366,1
922,-0.014484860909547,-0.012572563929449,963,4.916443666537784,0,8,0.15135948661235102,1
923,-0.014438262015666002,-0.012540441502526001,964,5.113452507599018,0,9,0.140573892659938,1
924,-0.014389494476702002,-0.012506177412960002,965,5.14945214221853,0,10,0.130867087468923,1
925,-0.014343776142411,-0.012474440647833,966,4.767069515288196,0,11,0.12300314526606002,1
926,-0.014312300469249,-0.012452146723498002,967,3.6083961699655323,0,12,0.118131194915744,1
927,-0.014289197726810001,-0.012435276689213001,968,2.566920409638872,0,13,0.11478838911066201,1
928,-0.014266269776733,-0.012419112070992002,969,2.291987099306579,0,14,0.111691883836355,1
929,-0.014248185431156002,-0.012411787871235001,970,1.8345944508488232,0,15,0.10959773310798201,1
930,-0.014248185431156002,-0.012411787871235001,971,1.8345944508488232,0,0,0.10959773310798201,1
931,-0.014248185431156002,-0.012411787871235001,971,1.8345944508488232,0,1,0.10959773310798201,1
932,-0.014256219677704001,-0.012424900019693002,974,0.0,0,2,0.11093137415563901,1
933,-0.014256219677704001,-0.012424900019693002,976,0.0,0,3,0.11093137415563901,1
934,-0.014256219677704001,-0.012424900019693002,981,0.0,0,4,0.11093137415563901,1
935,-0.014245699554159,-0.012417457238155,982,0.0,0,5,0.109588897477864,1
936,-0.014245699554159,-0.012417457238155,986,0.0,0,6,0.109588897477864,1
937,-0.014255911004489,-0.012424681640842001,987,0.0,0,7,0.11089147581755701,1
938,-0.014268507086114001,-0.012449099060289001,989,0.0,0,8,0.11321253374636502,1
939,-0.014303681021488001,-0.012460973667661001,990,3.126697414202008,0,9,0.117578879986293,1
940,-0.01433816415318,-0.012476698935650002,991,3.919392808837994,0,10,0.12243015070856901,1
941,-0.014377368659097,-0.012501459935805,992,4.600537977636304,0,11,0.12889597632248,1
942,-0.014225450376102,-0.012591964076742,993,5.328753043383296,0,12,0.11392130921688301,1
943,-0.014236752011846002,-0.012635678576426002,994,5.587768098797377,0,13,0.11663562726887901,1
944,-0.014248697095389002,-0.012683951734043,995,5.798536376940593,0,14,0.11959314053132801,1
945,-0.014559009122827002,-0.012642281014850001,996,5.964487925346712,0,15,0.17480662808736502,1
946,-0.014604181967271002,-0.012676735434579001,997,5.9595101447535574,0,16,0.19219011695331,1
947,-0.014651968161096,-0.012713884647887001,998,5.954889416374681,0,17,0.21517358020535102,1
948,-0.014696189015786001,-0.01275160443186,999,5.908804063806082,0,18,0.24300512331231702,1
949,-0.014746409926225001,-0.012784239717943001,1000,5.95172469090273,0,19,0.28229681975972304,1
950,-0.01479394038153,-0.012818039970275,1001,5.857906376310387,0,20,0.335218580378145,1
951,-0.01479394038153,-0.012818039970275,1001,5.857906376310387,0,0,0.335218580378145,1
952,-0.0148436832282,-0.012848321965293001,1002,5.9399389273816015,0,1,0.41462646137826503,1
953,-0.014895739361996,-0.012882743663906002,1003,5.993776227671469,0,2,0.556452575175998,1
